width,length,x,Vmax
374,226,45.62759,1738338.16924
524, 29,7.14675,53572.02830
 32,675,7.90281,84364.42728
 35,748,8.64513,111873.85666
926,225,52.41471,5172312.14240
403, 72,17.12324,238385.35333
202,863,47.19609,3903504.21470
240,346,46.49242,1729381.53294
990,768,143.03659,48523906.42018
683,223,50.45842,3585704.07266
375,472,69.20797,5461939.44936
164,252,32.41265,601675.85081
349,302,53.82725,2524735.50384
964,984,162.30759,68428984.54255
725,537,101.72216,17696386.43894
423,100,23.34619,468326.05645
135,351,29.88957,654757.43946
109,679,26.06754,929219.78465
431,452,73.52076,6366570.38717
 73,  7,1.70489,425.95688
229,976,53.49454,5671963.05103
594,833,114.01403,25243020.29676
672,982,130.75243,38671306.44849
  1,468,0.24970,58.43749
347,298,53.28645,2452469.56326
584,336,68.72165,6093330.49467
306,746,67.07991,7052696.32203
184,447,40.31257,1526796.25491
542,189,42.41742,2019946.47069
783, 48,11.81032,218646.61302
 71,210,15.99688,111072.00264
278,984,63.89517,8217619.27557
822,483,98.24911,17606964.93837
178,841,41.89369,2988653.31527
262,320,47.78253,1784859.82278
753,182,42.41573,2753839.63749
627,375,75.92160,8050306.69243
386,115,26.28891,547149.48904
262,215,39.17495,983126.88767
690,942,131.21994,38126321.82978
600, 32,7.89034,74766.02212
967,772,142.20863,47329245.20655
484,747,95.78483,15557820.66548
650,487,91.87260,12990234.96694
502,100,23.62955,566717.99703
957,446,95.59603,18654030.32899
629, 76,18.39092,427142.11118
524,706,99.18715,16395236.55766
256, 57,13.36735,92753.14206
297,706,64.83769,6252512.28387
971,840,149.73670,54351126.38139
366,603,73.80293,7340100.77795
404,144,32.22493,870436.00054
174,280,34.85649,764410.02916
433,712,87.26667,12122842.53808
457,624,86.91404,11079458.24074
446,170,37.68869,1321715.34816
109,420,25.25095,545797.68848
  7,974,1.74677,5944.33182
 26,906,6.45261,75462.49746
178,584,40.59190,1976044.28946
151,199,28.35467,380425.54079
178,269,35.00178,752220.00206
 86,541,20.57677,461255.96038
415,195,41.73014,1543174.21493
407,349,62.44601,3948002.20538
251,928,57.93013,6357968.09490
405,272,53.23982,2630643.25846
221,935,51.59617,5056079.68773
728,683,117.40397,25951532.99946
558,687,102.09234,17440174.81594
856,475,98.03220,18045721.55059
891,757,135.97798,40829240.80058
  8,680,1.99397,5408.04732
719,721,119.99955,27647880.00016
468,821,95.94521,16665988.26581
390,480,71.34523,5951609.61017
 56,244,13.10339,85024.77017
987,478,101.68198,21883456.70182
 41,688,10.09260,140291.49495
751,385,80.92414,10639114.46151
558,573,94.22500,13390357.38681
414,902,88.99479,15206896.04091
396,649,79.73652,9232398.51438
253,402,50.49907,2310476.00032
523,174,39.28221,1666153.65458
675,767,119.43509,27509862.09269
 78,541,18.74577,382345.32927
 24,175,5.77955,11751.85893
799,445,91.75845,14767460.78915
 32,514,7.87143,63760.44129
191, 13,3.19238,3898.77108
707,470,92.28908,13761280.35333
567,844,110.97171,23819491.18379
340,464,64.65046,4559201.39882
745,463,92.74902,14400480.93845
388, 40,9.72865,73654.26780
913,942,154.52659,59070295.32024
977,778,143.45602,48616368.44610
 24, 88,5.53386,5505.69147
483,683,92.96904,13727638.15632
205,535,45.41316,2303035.02199
723,876,131.43233,37080377.40014
584,624,100.50111,16281904.50184
940, 95,23.11925,1007563.53409
690,728,118.03934,26357426.20868
483,110,25.75424,650000.82959
139,205,27.12483,346550.69527
480,747,95.22843,15345418.54081
375,529,72.12228,6403334.13893
795,889,139.67889,43909074.21947
893,960,154.11406,58738704.19538
281, 86,19.60281,221798.30883
613,598,100.89332,16438369.74803
598,816,113.70437,24801967.72121
687,731,117.99602,26342910.02129
251,719,56.32411,4725021.03053
408,993,89.41573,16683349.24890
 73,172,15.91238,91842.26572
964,344,76.97036,11850301.47742
938,895,152.62388,56954203.19728
474,554,84.89181,9922572.10304
343,292,52.40687,2336570.52839
527,280,58.38424,3909567.19801
491,950,103.01996,21840120.66162
587,140,32.66213,1272402.98345
433,251,51.23768,2515311.67304
992,339,76.27904,11938216.16913
704,560,103.30216,18158193.83469
 14, 52,3.23085,1109.09061
 33,387,8.06636,50459.29449
636, 36,8.86889,100137.22399
209,368,42.88702,1491506.11961
456,205,44.23700,1894508.56706
514,982,107.54193,24653300.50396
998,822,149.55383,54653766.86370
558,744,105.22780,19512429.71691
947,694,131.95810,38767082.96848
776,267,60.02625,5785920.94881
588,407,78.89818,8458540.77888
315,767,69.03919,7681979.06329
138,151,24.00980,222480.03095
812,422,88.43412,13768393.58437
905,474,99.15860,19318107.50704
404,656,81.13759,9683409.75606
452,833,93.78788,16006384.89662
306,157,32.99405,720720.01693
271,770,60.74758,5889758.06970
857,912,147.20298,51146371.08869
267,706,59.26111,5169192.34337
862,486,99.91036,18933211.99978
223,424,46.60654,2000903.37745
262,306,46.90891,1673956.72423
515,774,101.09729,18082648.95316
234,892,54.15710,5334375.60653
379,819,81.34485,11548258.11764
616,896,119.67707,29598885.36010
  3,744,0.74914,835.31334
776,129,30.79701,1483037.26000
951,422,91.27891,16795088.57584
254, 99,21.87542,254106.83615
976,445,95.77760,19041875.61042
796,892,139.98576,44210880.33960
485,745,95.84594,15554815.02685
883,908,149.20630,53170726.34504
801,683,122.49923,29832180.00065
728,572,106.01796,19690560.43374
227,998,53.15270,5720438.31248
151,678,35.41184,1723889.55265
700,239,53.78384,4187865.48479
105,195,21.82597,202652.16418
195,197,32.66499,557710.74132
616, 58,14.14235,246983.93018
 39,168,9.11741,28354.24175
 93,539,22.15950,533635.45648
846,779,135.07171,39579848.39963
754,453,91.60137,14106568.54690
597,291,61.82126,4897474.96189
826, 59,14.47704,346695.83468
663,419,83.53258,10436833.24281
244,292,44.13226,1400265.53866
439,637,85.22230,10678010.92047
690, 62,15.13592,316824.48134
814,306,67.97602,7837680.81173
973,957,160.81667,66555049.78980
867,693,127.59617,34177154.72619
581,665,103.12774,17728895.51809
496,415,75.02153,6876750.43385
494,682,94.31245,14209535.34081
878,833,142.43538,46307377.13107
645, 80,19.34087,484527.77521
595,547,94.91468,13735583.30716
 34,757,8.40230,106944.10454
 22,389,5.41982,22873.83952
666,146,34.27822,1585990.03672
454,206,44.37715,1900384.34022
265,373,50.92828,2252826.39647
933,621,121.89320,31689884.73007
973,558,114.22145,28026983.05701
581,976,117.77630,30125484.99643
 93,713,22.44178,721444.53273
659,672,110.90068,21828163.09683
805,644,118.53411,27394357.72796
308,667,66.13295,6214580.48954
633,785,116.14714,25723379.28438
476,747,94.66808,15133834.07711
132, 25,5.92511,9361.33710
 51,601,12.46781,187201.18616
631,472,89.09481,11853208.25296
323,688,69.13397,7020771.45015
603,424,81.76838,9359537.43064
244,142,28.95720,453096.76379
600,766,111.33895,22825312.63842
 23,207,5.58092,12938.60107
129,978,31.11560,1902556.63647
620,663,106.73655,19505547.04069
924,677,128.73535,35998081.91372
642,750,114.95716,24637602.56377
679,699,114.79695,24216871.73994
991,607,122.09261,33081656.87629
783,172,40.37671,2587242.62189
103,723,24.76677,891798.57368
615,651,105.37200,18753700.72147
264,490,54.87022,3218614.26012
203,502,44.60206,2095158.14836
891,259,59.35874,6430791.62555
347,165,35.22791,921056.34905
216,597,48.24018,2885820.53539
663,728,115.53750,24798313.97459
507,921,104.83929,22172576.20661
253,332,47.43395,1778687.59924
631,939,123.48664,32817408.29189
808,117,28.11356,1284435.54614
239,720,53.97154,4329289.02036
260,733,58.22182,5153247.45139
557, 96,22.87567,587665.89911
 89,782,21.58045,730880.62488
752,662,117.11933,25939388.30174
560,635,98.99654,15661206.01329
 16,440,3.96279,13825.18495
714,371,77.74978,9357737.31249
307,597,64.48534,5373108.21757
577, 87,20.86752,505593.86268
338,535,67.39040,5481011.21935
185,752,43.05292,2835165.81796
739,598,109.57307,21580267.28115
468,370,68.41497,5282931.65239
442,424,72.11974,6007692.46769
740,139,32.96318,1623667.83532
533,546,89.89695,11627831.42511
108,818,26.04926,1115299.75112
301,146,31.04762,622357.19771
973,973,162.16659,68234616.07406
665,492,93.23554,13631448.43288
153,375,33.56861,887351.09760
  4,827,0.99870,1650.00241
541,  3,0.74881,606.93865
332,419,61.33574,3804656.59778
577,697,104.76295,18766617.40807
224,482,48.03810,2371585.22508
103,700,24.73222,861343.72099
522,682,97.70970,15526831.93126
271,430,54.07012,2834247.72682
869,781,136.91449,41328117.08822
 60,534,14.55460,227000.53835
970,826,148.23027,52868656.26248
 89,541,21.25868,492580.39085
679,441,87.21205,11730698.76911
570,721,105.39773,19316008.74211
106,648,25.32656,837328.64573
461,958,98.19198,19789201.25634
225,222,37.24713,826903.44028
429,637,83.89716,10282367.86419
706,161,37.69125,2035021.96742
343,808,74.76617,9524626.68493
811,210,48.65856,3913113.72297
593,385,76.14605,7809250.28856
388,989,85.65074,15176802.28468
799,358,77.30028,10131785.20819
517, 36,8.83768,80864.27949
980,361,80.42446,13185909.77114
960,500,104.72909,22837621.90837
862,267,60.78056,6545373.49966
624,444,85.28524,10573750.70564
280, 84,19.18811,211525.69862
877, 23,5.71172,57233.71327
201,669,45.90774,2893088.08965
780,441,90.59617,14094482.56273
333,962,74.80655,11144763.24264
505,170,38.32380,1532481.55948
745,605,110.69948,22234422.67221
801,243,55.44294,5054944.61317
311,818,68.97402,8117160.95726
458,416,72.58130,6149673.32474
340,910,75.59498,10830564.90258
272,959,62.49203,7662375.10644
264,385,51.33311,2338221.92589
 45,653,11.04934,159646.09085
285,629,61.41183,5041286.45229
603,572,97.81436,14997176.45481
238, 82,18.43151,167334.44186
657,431,84.97694,10804095.60741
820,856,139.56995,43545909.72916
525,549,89.43284,11457794.82559
214,724,48.96107,3558185.94074
577,663,102.59032,17463550.21814
358,326,56.81295,2948519.92703
837,835,139.33295,43279642.59273
 23,250,5.61129,15779.96852
733,822,128.94806,34559104.19981
258,936,59.43989,6757004.53272
896,770,137.64713,42266848.93144
615,639,104.44248,18243614.13320
 20,796,4.96810,39301.59019
 11,779,2.74012,11699.33536
544, 86,20.58224,464024.37820
760,502,98.76809,16914023.88123
499,289,59.00846,3843909.06478
994,816,148.66077,53718883.02492
136,758,32.33656,1599134.83035
268,884,61.15139,6786408.04696
844,290,65.20841,7425664.61953
812,911,142.87396,47011277.46251
503, 91,21.62682,474734.98020
487,444,77.33531,7435995.26352
424,699,85.51340,11421432.22315
644,491,92.03933,12992241.81498
 21, 97,4.93391,4785.75017
304,997,69.32270,9839170.56721
205,367,42.24014,1438242.87135
132,472,30.36871,890034.99243
579, 15,3.72526,16074.12947
339,293,52.24956,2309619.81249
 65, 32,6.78295,6431.19532
752,323,70.26586,7839812.52091
950,932,156.81173,61708602.63075
427,254,51.49912,2519586.00030
320,955,72.18033,10277046.83722
677,142,33.44124,1532629.25180
748,938,137.84848,43120071.38002
430, 26,6.39857,35245.05727
232,295,42.98484,1312102.11890
487,426,75.57541,6976205.25197
303, 35,8.48231,43758.17415
692,273,60.21332,5251015.05039
229,160,30.92089,507348.52015
597,895,117.10343,28073347.92357
247,400,49.56910,2205129.36165
409,664,82.13766,10045022.04141
463,147,33.37035,1061293.72722
 88,264,19.86198,215048.81707
633,698,110.52047,21715902.56607
388,605,77.02057,8126118.45576
209,349,42.29882,1391304.52848
701, 17,4.22381,25017.50466
895,698,129.73878,36157011.01415
611,129,30.36620,1140719.91950
762,425,87.60378,12840639.28411
112,473,26.14449,656777.93281
478,181,40.16588,1607943.07434
792,801,132.74355,37427634.62684
351,774,75.62161,9407319.89726
 40,730,9.85913,142028.15783
319,615,66.87823,5962010.75429
705,464,91.39227,13421417.36778
199,211,34.12241,636928.19725
708,196,45.13719,2947883.88730
722, 65,15.86755,364344.22298
933,933,155.49992,60160461.99999
336,773,72.94327,8696494.30328
963,638,125.41002,34580785.70949
601,532,93.89272,13354781.07414
459,  4,0.99764,914.00435
683,593,105.54266,19022074.35255
 47,852,11.58337,228815.55788
852,634,119.89811,28935375.88088
267,892,61.00621,6810650.06304
217,212,35.74235,730828.33521
966,392,86.08069,15022490.98547
897,242,55.86610,5714828.77309
189,556,42.55547,2081823.03153
497,517,84.45055,9645170.46498
994,724,137.95723,44389635.24462
810,100,24.18018,951025.74664
 91,869,22.12285,853075.01481
221,381,45.10604,1715452.49007
999,998,166.41653,73741198.88657
983, 42,10.38536,212146.26437
645,834,120.26698,28868508.12943
716,838,128.30815,34268309.13475
415,565,78.84534,8263345.18703
163,118,22.53202,193815.30913
665,682,112.22307,22621603.15624
496,412,74.70129,6798981.85393
810,873,139.95543,44000603.33593
938,651,126.08817,34487976.97332
648,906,124.25199,32636902.81953
963,329,74.03146,10916111.68776
210,847,48.83945,4110551.31831
808,115,27.65336,1242485.67158
902,487,101.16923,20149544.86294
229,466,48.56853,2362341.81346
146,958,35.00215,2362080.00894
680,415,83.55755,10623207.95045
322,337,54.87377,2646830.46155
244,973,56.69281,6365355.28052
797,517,102.27978,18932227.81421
837,298,66.69809,7724697.75680
754,261,58.63212,5366111.20218
541,679,99.73369,16333988.01330
905, 20,4.97199,44751.39655
395, 51,12.31140,120276.38826
460,838,95.18548,16621250.09420
922,876,149.68621,53740976.98989
840,445,92.85143,15752930.07492
418,961,90.73426,16729921.72141
837, 18,4.47545,33534.99042
947,267,61.37925,7297368.61781
285,559,59.97660,4346100.52291
162,925,38.56973,2775088.34261
629,250,55.07730,3996306.58198
905,167,39.64430,2871210.79106
277,573,58.94593,4268357.88468
795,912,141.25100,45569898.43953
166,837,39.23614,2604973.72820
494, 53,12.87520,164282.58604
537,653,97.76303,15272093.64628
470,133,30.56353,898167.40845
965,972,161.41343,67290281.48926
852,643,120.98300,29597810.43950
852,545,108.26855,22598459.95725
734,981,138.53697,44559330.42680
810,897,141.69673,45786353.40938
123,281,26.66942,422954.07863
772,440,90.20841,13852858.36954
574,947,115.78977,28365552.93798
659,348,72.66478,7564826.07756
463,805,94.70478,15950146.78541
969, 80,19.56995,743544.13776
256,260,42.99582,1271940.00770
377,378,62.91630,3984881.26156
946,776,141.41718,46250560.45663
507,525,85.96062,10169931.58913
 39,698,9.60987,129026.43931
811,647,119.21548,27888552.07243
798,  5,1.24794,2485.94362
873,101,24.47694,1049776.87297
268,412,52.97493,2627316.44742
 83, 24,5.50231,5148.00152
598, 54,13.18122,208245.71022
339,381,59.69431,3429607.41364
152,738,35.83976,1918114.59482
751,975,140.24419,45828405.62044
  7, 74,1.70553,432.07807
960, 94,22.89624,1009075.70077
 80,537,19.19889,398241.79289
860,842,141.80945,45639997.72291
937,967,158.60751,63875522.05376
547,139,32.25987,1159266.66148
598,611,100.73240,16358450.43158
338,712,72.18775,7933867.57340
407,423,69.12794,5289898.64088
649, 10,2.49018,8050.12129
829,806,136.20947,40451639.86154
246,217,38.35661,910919.51892
711,702,117.74273,26119393.38503
122,884,29.37421,1533288.71173
126, 71,14.59727,59075.10477
209,546,46.30627,2443517.72748
978,116,28.08850,1548974.52545
571,819,110.42839,23127657.43731
 18,780,4.47364,31226.56363
581,336,68.63088,6052403.35704
444,549,81.37346,8839995.11912
979,939,159.72901,65267500.77644
613,176,40.38683,2046883.96146
984, 92,22.43697,992999.96033
405, 70,16.67757,227129.72220
702,817,125.49957,32035883.00015
  7,234,1.73638,1411.89382
918,141,33.79129,2109774.49521
259,337,48.40639,1885685.32293
666,145,34.06002,1565568.39047
376,256,49.89144,2152807.80210
640,114,27.11649,949336.09078
670,264,58.23907,4755602.94882
 72,362,17.01483,211888.15058
356,288,52.77630,2411532.64844
883,531,107.34655,22691996.19881
157,185,28.21442,364827.98839
757,634,114.56490,24484685.94728
196,200,32.99456,574860.01004
645,420,82.99457,10098278.03173
855, 58,14.24560,347439.96816
695,  6,1.49664,3114.01461
390, 52,12.53727,123188.53049
391,297,55.74960,2890484.18749
249,705,55.79014,4549550.44542
737,832,130.03286,35469721.71369
 54,436,13.05566,149242.56863
826,  2,0.49960,412.50014
278,635,60.27604,4882284.19346
367,185,39.02728,1205997.48157
305,288,49.35552,1927245.33633
109,439,25.34682,573870.51853
249,116,24.86501,328357.81341
823,295,65.96700,7433779.56234
639, 46,11.28541,162988.74638
902,449,94.97366,17518761.07610
174,535,39.38921,1711151.56262
218,305,41.81007,1243807.54639
742,400,83.12573,11187092.38372
882,421,89.81720,15226430.98539
434,904,92.48426,16560367.88327
689,313,67.41281,6656319.05597
287, 15,3.69944,7862.35200
980,710,135.54068,42174513.41488
543,274,57.79010,3913069.33719
924,982,158.61279,63979341.82000
979,450,96.70683,19493265.71318
507,921,104.83929,22172576.20661
729,594,108.54119,20943106.29212
848,677,124.70862,31918381.70999
745,535,102.44351,18265504.22859
288,607,61.51554,4911390.25879
241,355,47.01170,1803249.08954
 93,303,21.19179,279550.86571
750,502,98.36343,16613527.13448
283,915,64.43334,7807345.18993
667,  8,1.99385,5304.04825
811,525,103.92653,19879711.66712
403,953,87.90181,15521367.94201
728,645,113.79108,23769060.15510
542,993,112.30557,27388865.02307
433,391,68.39940,5150112.33611
497,267,55.53115,3341988.84580
729,904,133.75886,39288360.44570
918,107,25.92456,1238389.87227
561,178,40.41068,1885687.89255
920,153,36.52597,2473241.15945
575,105,24.94091,721878.68430
196,153,28.42802,380305.82501
165,490,37.19523,1400705.01013
155,653,36.17528,1736064.38662
557,405,77.21863,7788828.78404
410, 55,13.25742,144819.23224
354,111,25.23361,463634.35095
758,234,53.28809,4423279.77508
793, 17,4.22688,28340.89419
378,917,82.79742,13214661.41781
644,752,115.29346,24852541.48626
562,749,105.96508,19922701.63611
 33,112,7.55179,13095.55171
196,283,37.98774,943920.07166
886,992,155.75383,60890034.21631
452,987,97.20426,19845689.50433
649,504,93.83024,13693577.93629
939,645,125.34656,34019575.11010
135,619,31.70717,1261056.49220
792,975,144.89961,49861168.05615
 76,594,18.35284,401899.69141
  7,708,1.74555,4315.08911
355,617,72.60700,7186212.31867
296,122,26.72325,444351.29785
677,737,117.51541,26071370.34132
740,740,123.33323,30016592.59258
660,525,96.84576,14961890.67189
119,701,28.37900,1137966.98289
599,187,42.53187,2228191.08862
208,705,47.59745,3274186.95135
788,800,132.32190,37074212.79660
